Strike,Call Price,Put Price
142.175003,145.68549458062517,0.0001782491831184398
170.6100036,117.96502656027525,0.012648162544783209
199.0450042,90.44170750252252,0.22226703850359053
227.4800048,64.07670264634669,1.5902001160393198
255.91500539999998,41.00815809487267,6.254593498276911
284.35000599999995,23.42733658103407,16.406709918149872
312.7850066,11.95728100875364,32.669592279581025
341.22000719999994,5.504937877157872,53.95018708169681
369.65500779999996,2.3170717478532694,78.49525888610384
398.0900084,0.9043914180944412,104.81551649005655
426.52500899999995,0.33171198287038894,131.97577498854412
