Strike,Call Price,Put Price
672.450012,689.053365848228,0.000503895398931
806.9400144,557.927101962923,0.043672419528031
941.4300168,427.585065732056,0.871068598095684
1075.9200192,302.293097936177,6.74853321165053
1210.4100216,192.245919486527,27.8707871714349
1344.900024,108.440335935496,75.2346360298379
1479.3900264,54.2454039914425,152.209136495219
1613.8800288,24.2980388901088,253.431203803319
1748.3700312,9.88519659072064,370.187793913366
1882.8600336,3.70830194775027,495.18033167983
2017.350036,1.30108308129322,623.942545222807
