Strike,Call Price,Put Price
226.300003,231.8874369914931,6.700943449000044e-05
271.5600036,187.75319546225916,0.00835268378888826
316.82000419999997,143.81192748975678,0.20961191487470554
362.0800048,101.3351252969394,1.8753369256456232
407.34000539999994,63.77192495256173,8.454663784856223
452.60000599999995,35.19071667461671,24.015982710499458
497.86000659999996,16.989554860968042,49.957348100439106
543.1200071999999,7.246384641846376,84.35670508490574
588.3800077999999,2.7731868046293613,124.02603445127693
633.6400083999999,0.9684486385287983,166.36382348876464
678.900009,0.313568541755024,209.85147059557926
