Strike,Call Price,Put Price
331.600006,339.91726616630393,0.1300268467584813
397.9200072,276.20120853430575,1.0965237508511567
464.24000839999997,215.34366009922724,4.921529851863546
530.5600096,160.39830850349745,14.658732792224669
596.8800107999999,114.12371311973601,33.06669194455415
663.2000119999999,77.81321071101729,61.43874407192635
729.5200131999999,51.099868595799336,99.40795649279931
795.8400143999999,32.50314874584711,145.49379117893784
862.1600156,20.135315137340683,197.80851210652247
928.4800167999999,12.209164263234797,254.5649157685075
994.8000179999999,7.277757575305216,314.31606361666877
