Strike,Call Price,Put Price
1584.875,1624.0059589025482,0.00025572845198764023
1901.85,1314.8973366017988,0.04049279288348706
2218.825,1006.8897401263989,1.1817556826639688
2535.7999999999997,708.1774019943241,11.618276915769826
2852.7749999999996,442.86724379240286,55.45697807902866
3169.7499999999995,241.05120915228076,162.78980280408746
3486.7249999999995,113.76420783585104,344.6516608528384
3803.6999999999994,47.00900020427548,587.0453125864437
4120.674999999999,17.28762841748832,866.4728001648368
4437.65,5.760937402803137,1164.0949685153332
4754.624999999999,1.7696196557265722,1469.2525101334372
